time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1992-07-01T10:29:47.670Z,34.969,-116.939,-0.565,4.19,ml,0,64.6,,0.267,ci,ci3032715,2016-02-10T11:09:08.366Z,"11km NE of Barstow, California",earthquake,,0.423,,17,reviewed,ci,ci
1992-07-01T10:27:10.950Z,34.633,-116.502,2.804,2.79,mc,0,133.3,,0.162,ci,ci3032714,2016-02-10T11:09:06.898Z,"33km WSW of Ludlow, California",earthquake,,0.924,,66,reviewed,ci,ci
1992-07-01T10:22:23.600Z,34.405,-116.479,4.292,2.87,mc,0,110.7,,0.17,ci,ci3089548,2016-02-10T21:47:54.039Z,"33km N of Yucca Valley, California",earthquake,,,,28,reviewed,ci,ci
1992-07-01T10:21:09.010Z,34.121,-116.418,-0.714,3.38,ml,0,103.1,,0.198,ci,ci3032712,2016-02-10T18:08:14.834Z,"2km ENE of Yucca Valley, California",earthquake,,0.838,,33,reviewed,ci,ci
1992-07-01T10:20:58.840Z,34.167,-116.797,11.819,2.5,mh,0,149,,0.165,ci,ci3089547,2016-02-10T11:09:05.550Z,"11km SSE of Big Bear City, California",earthquake,,0.76,,0,reviewed,ci,ci
1992-07-01T10:14:54.710Z,34.341,-116.463,5.091,3.01,ml,0,143.4,0.02158,0.112,ci,ci3032711,2016-02-10T07:33:44.794Z,"25km N of Yucca Valley, California",earthquake,,,,5,reviewed,ci,ci
1992-07-01T10:08:12.660Z,35.685,-117.607,4.614,2.81,mc,0,115.5,,0.201,ci,ci3032704,2016-02-10T14:35:03.192Z,"10km NE of Ridgecrest, California",earthquake,,0.628,,57,reviewed,ci,ci
1992-07-01T10:00:10.040Z,33.971,-116.373,1.867,3.14,ml,0,120.3,,0.17,ci,ci3032703,2016-02-10T18:08:13.389Z,"12km E of Desert Hot Springs, California",earthquake,,0.372,,22,reviewed,ci,ci
1992-07-01T09:57:56.750Z,34.608,-116.637,5.101,2.83,ml,0,121.7,,0.161,ci,ci3089544,2016-02-10T18:08:12.070Z,"35km ENE of Lucerne Valley, California",earthquake,,0.771,,21,reviewed,ci,ci
1992-07-01T09:44:43.310Z,34.086,-116.412,7.146,3.62,ml,0,101.6,,0.193,ci,ci3032700,2016-02-09T20:42:08.499Z,"4km SSE of Yucca Valley, California",earthquake,,1.66,,35,reviewed,ci,ci
1992-07-01T09:43:42.110Z,34.09,-116.867,2.13,2.55,mc,0,108.7,,0.223,ci,ci3032698,2016-02-10T07:33:41.918Z,"17km ENE of Yucaipa, California",earthquake,,0.293,,28,reviewed,ci,ci
1992-07-01T09:37:42.740Z,33.998,-116.356,1.772,3.15,ml,0,99.5,,0.165,ci,ci3089537,2016-02-10T04:02:09.353Z,"14km ENE of Desert Hot Springs, California",earthquake,,0.319,,23,reviewed,ci,ci
1992-07-01T09:37:06.290Z,34.159,-116.433,0.649,2.53,mc,0,103.7,,0.166,ci,ci3032697,2016-02-09T20:42:06.562Z,"5km N of Yucca Valley, California",earthquake,,1.146,,48,reviewed,ci,ci
1992-07-01T09:34:42.610Z,34.18,-116.807,-0.421,3.04,ml,0,81.4,,0.212,ci,ci3032696,2016-02-10T07:33:40.620Z,"10km SSE of Big Bear City, California",earthquake,,0.43,,32,reviewed,ci,ci
1992-07-01T09:33:24.850Z,34.103,-116.387,0.323,3.18,ml,0,154.6,,0.176,ci,ci3032695,2016-02-10T18:08:09.614Z,"4km ESE of Yucca Valley, California",earthquake,,1.093,,20,reviewed,ci,ci
1992-07-01T09:28:53.260Z,34.929,-116.93,-0.844,3.45,ml,0,60.4,,0.212,ci,ci3032694,2016-02-10T04:02:07.940Z,"9km ENE of Barstow, California",earthquake,,0.702,,31,reviewed,ci,ci
1992-07-01T09:24:10.240Z,34.971,-116.937,-1.029,2.6,mc,0,65.7,,0.28,ci,ci3032693,2016-02-10T14:35:01.833Z,"11km NE of Barstow, California",earthquake,,1.306,,51,reviewed,ci,ci
1992-07-01T09:22:16.560Z,34.015,-116.35,1.231,3.11,ml,0,62,,0.146,ci,ci3032692,2016-02-10T14:35:00.543Z,"13km SE of Yucca Valley, California",earthquake,,0.578,,23,reviewed,ci,ci
1992-07-01T08:59:44.030Z,34.4648333,-116.7608333,4.309,3.35,ml,4,226,1.112,0.49,ci,ci3224796,2016-02-10T21:47:51.486Z,"19km E of Lucerne Valley, California",earthquake,3.58,31.61,0.14,6,reviewed,ci,ci
1992-07-01T08:41:29.060Z,34.206,-116.854,0.264,2.61,mc,0,96.3,,0.159,ci,ci3032895,2016-02-10T07:33:36.711Z,"6km S of Big Bear City, California",earthquake,,0.293,,59,reviewed,ci,ci
1992-07-01T08:39:50.040Z,34.205,-116.861,0.408,3.31,ml,0,78.9,,0.221,ci,ci3032673,2016-02-10T14:34:57.961Z,"6km SE of Big Bear Lake, California",earthquake,,0.185,,24,reviewed,ci,ci
1992-07-01T08:35:19.100Z,34.154,-116.429,0.1,2.5,mc,0,172,,0.191,ci,ci3032671,2016-02-09T20:41:59.123Z,"4km N of Yucca Valley, California",earthquake,,1.03,,9,reviewed,ci,ci
1992-07-01T08:33:13.600Z,34.056,-116.373,1.722,2.63,mc,0,164.9,,0.22,ci,ci3089479,2016-02-09T20:41:57.569Z,"8km SE of Yucca Valley, California",earthquake,,0.83,,18,reviewed,ci,ci
1992-07-01T08:32:54.280Z,34.587,-116.512,4.047,2.52,mc,0,153.6,,0.166,ci,ci3089483,2016-02-10T07:33:35.319Z,"36km WSW of Ludlow, California",earthquake,,0.01,,32,reviewed,ci,ci
1992-07-01T08:30:06.310Z,34.932,-116.928,-0.854,2.95,ml,0,72.5,,0.2,ci,ci3032667,2016-02-09T20:41:55.928Z,"9km ENE of Barstow, California",earthquake,,0.841,,20,reviewed,ci,ci
1992-07-01T08:23:33.330Z,34.63,-116.673,-1.559,2.82,mc,0,65.2,,0.235,ci,ci3032662,2016-02-10T21:47:48.333Z,"34km NE of Lucerne Valley, California",earthquake,,0.938,,72,reviewed,ci,ci
1992-07-01T08:14:12.730Z,34.06,-116.382,1.011,2.57,mc,0,126.3,,0.174,ci,ci3032776,2016-02-10T11:09:01.039Z,"8km SE of Yucca Valley, California",earthquake,,0.646,,42,reviewed,ci,ci
1992-07-01T08:13:29.770Z,34.007,-116.435,8.498,2.7,mc,0,153.3,,0.166,ci,ci3032778,2016-02-10T18:08:05.940Z,"8km NE of Desert Hot Springs, California",earthquake,,0.985,,17,reviewed,ci,ci
1992-07-01T08:12:43.540Z,34.086,-116.983,1.759,2.71,ml,0,55.6,,0.137,ci,ci3032775,2016-02-10T00:24:36.579Z,"8km NE of Yucaipa, California",earthquake,,0.226,,12,reviewed,ci,ci
1992-07-01T08:11:48.240Z,35.679,-117.615,4.624,2.98,ml,0,108.7,,0.168,ci,ci3032654,2016-02-10T00:24:34.864Z,"8km NE of Ridgecrest, California",earthquake,,0.398,,8,reviewed,ci,ci
1992-07-01T08:08:16.740Z,34.2426667,-116.4351667,4.741,2.64,mc,24,135,,0.17,ci,ci3032652,2016-04-02T12:00:41.502Z,"14km N of Yucca Valley, CA",earthquake,0.63,31.61,,31,reviewed,ci,ci
1992-07-01T07:56:23.750Z,34.227,-116.757,0.846,2.78,mc,0,106.9,,0.142,ci,ci3032649,2016-02-10T21:47:45.339Z,"9km ESE of Big Bear City, California",earthquake,,0.576,,72,reviewed,ci,ci
1992-07-01T07:47:08.410Z,34.277,-116.643,5.524,3.36,ml,0,204.4,0.5209,0.342,ci,ci3224788,2016-02-10T04:02:01.483Z,"19km E of Big Bear City, California",earthquake,,,,9,reviewed,ci,ci
1992-07-01T07:40:29.900Z,34.33,-116.464,5.091,5.34,ml,0,109.4,,0.22,ci,ci3032643,2016-02-10T11:08:59.779Z,"24km N of Yucca Valley, California",earthquake,,,,20,reviewed,ci,ci
1992-07-01T07:38:12.060Z,34.992,-116.948,-0.135,2.82,ml,0,74,,0.17,ci,ci3033150,2016-02-10T11:08:58.136Z,"12km NNE of Barstow, California",earthquake,,0.736,,16,reviewed,ci,ci
1992-07-01T07:36:48.620Z,34.926,-116.891,2.645,3.41,ml,0,100.4,,0.181,ci,ci3032642,2016-02-10T07:33:29.146Z,"12km ENE of Barstow, California",earthquake,,0.988,,23,reviewed,ci,ci
1992-07-01T07:36:35.680Z,34.948,-116.95,3.99,2.5,mh,0,227.4,,0.189,ci,ci3033160,2016-02-10T21:47:44.006Z,"9km NE of Barstow, California",earthquake,,0.333,,0,reviewed,ci,ci
1992-07-01T07:35:18.880Z,34.081,-116.372,-0.648,3.01,ml,0,59.5,,0.15,ci,ci3033132,2016-02-10T00:24:32.312Z,"7km ESE of Yucca Valley, California",earthquake,,1.439,,15,reviewed,ci,ci
1992-07-01T07:34:44.490Z,34.6186667,-116.6496667,-0.906,3.08,ml,24,63,,0.23,ci,ci3032640,2016-04-02T15:09:21.783Z,"35km NE of Lucerne Valley, CA",earthquake,0.65,2.31,,13,reviewed,ci,ci
1992-07-01T07:30:56.210Z,34.092,-116.387,-1.007,3.44,ml,0,34.7,,0.304,ci,ci3032638,2016-02-10T11:08:56.796Z,"5km ESE of Yucca Valley, California",earthquake,,0.343,,32,reviewed,ci,ci
1992-07-01T07:30:01.680Z,34.201,-116.795,1.973,2.68,mc,0,40.5,,0.172,ci,ci3139472,2016-02-10T04:02:00.273Z,"8km SE of Big Bear City, California",earthquake,,0.26,,29,reviewed,ci,ci
1992-07-01T07:26:49.870Z,34.254,-116.394,-0.447,2.51,mc,0,105,0.01365,0.134,ci,ci3032631,2016-02-10T18:08:02.160Z,"15km NNW of Joshua Tree, California",earthquake,,2.069,,37,reviewed,ci,ci
1992-07-01T07:24:32.070Z,34.069,-116.375,-0.755,3.6,ml,0,47,,0.184,ci,ci3089461,2016-02-10T00:24:31.030Z,"7km SE of Yucca Valley, California",earthquake,,0.668,,30,reviewed,ci,ci
1992-07-01T07:24:11.650Z,34.633,-116.634,7.284,3.15,ml,0,58.9,,0.127,ci,ci3032630,2016-02-09T20:41:54.139Z,"37km NE of Lucerne Valley, California",earthquake,,0.418,,7,reviewed,ci,ci
1992-07-01T07:22:21.160Z,35.1393333,-116.862,0.675,2.87,mc,15,86,0.1685,0.22,ci,ci3032628,2016-04-02T08:44:14.315Z,"21km SW of Fort Irwin, CA",earthquake,0.59,1.34,,34,reviewed,ci,ci
1992-07-01T07:20:00.070Z,34.062,-116.369,-1.093,3.39,ml,0,37.6,,0.261,ci,ci3033126,2016-02-10T07:33:27.816Z,"8km SE of Yucca Valley, California",earthquake,,0.399,,24,reviewed,ci,ci
1992-07-01T07:18:09.290Z,34.092,-116.38,-0.557,3.37,ml,0,58.8,,0.173,ci,ci3032625,2016-02-09T20:41:52.546Z,"5km ESE of Yucca Valley, California",earthquake,,0.458,,27,reviewed,ci,ci
1992-07-01T07:14:40.150Z,34.111,-116.39,0.307,2.84,mc,0,66.1,,0.162,ci,ci3033099,2016-02-09T20:41:50.774Z,"4km E of Yucca Valley, California",earthquake,,1.279,,22,reviewed,ci,ci
1992-07-01T07:13:17.430Z,34.102,-116.388,-1.084,3.82,ml,0,36.8,,0.169,ci,ci3032623,2016-02-10T00:24:29.619Z,"4km ESE of Yucca Valley, California",earthquake,,0.557,,33,reviewed,ci,ci
1992-07-01T07:11:08.000Z,34.093,-116.383,-0.898,2.79,ml,0,38.1,,0.255,ci,ci3032621,2016-02-10T21:47:41.261Z,"5km ESE of Yucca Valley, California",earthquake,,0.319,,18,reviewed,ci,ci
1992-07-01T07:04:24.590Z,34.049,-116.378,0.348,3.63,ml,0,61.9,,0.199,ci,ci3032816,2016-02-10T21:47:39.798Z,"9km SE of Yucca Valley, California",earthquake,,0.566,,29,reviewed,ci,ci
1992-07-01T07:03:47.430Z,34.148,-116.828,5.903,2.71,mc,0,72.3,,0.151,ci,ci3032826,2016-02-10T21:47:38.423Z,"13km S of Big Bear City, California",earthquake,,2.122,,8,reviewed,ci,ci
1992-07-01T07:01:49.190Z,34.097,-116.383,-0.997,4.41,ml,0,35.6,,0.251,ci,ci3032618,2016-02-10T14:34:52.679Z,"5km ESE of Yucca Valley, California",earthquake,,0.402,,25,reviewed,ci,ci
1992-07-01T06:54:43.190Z,36.03,-117.601,0.102,2.65,mc,0,149.2,,0.158,ci,ci3032614,2016-02-09T20:41:47.419Z,"29km ENE of Little Lake, California",earthquake,,0.28,,30,reviewed,ci,ci
1992-07-01T06:48:22.660Z,34.071,-116.415,0.362,3.49,ml,0,61.9,,0.18,ci,ci3032611,2016-02-10T21:47:37.210Z,"5km SSE of Yucca Valley, California",earthquake,,0.471,,32,reviewed,ci,ci
1992-07-01T06:42:38.330Z,34.323,-116.635,-1.393,2.69,mc,0,95.3,,0.088,ci,ci3032607,2016-02-09T20:41:45.730Z,"20km ENE of Big Bear City, California",earthquake,,1.301,,28,reviewed,ci,ci
1992-07-01T06:38:03.170Z,34.535,-116.536,3.294,2.56,ml,0,66.1,,0.148,ci,ci3032606,2016-02-10T18:07:59.625Z,"40km WSW of Ludlow, California",earthquake,,0.829,,14,reviewed,ci,ci
1992-07-01T06:30:40.980Z,34.024,-116.362,2.821,3,ml,0,100.8,,0.165,ci,ci3032604,2016-02-10T14:34:48.762Z,"12km SSE of Yucca Valley, California",earthquake,,0.275,,22,reviewed,ci,ci
1992-07-01T06:23:27.620Z,34.247,-116.727,1.763,2.65,mc,0,59.5,,0.166,ci,ci3032601,2016-02-10T18:07:58.341Z,"11km E of Big Bear City, California",earthquake,,0.294,,36,reviewed,ci,ci
1992-07-01T06:20:20.390Z,34.483,-116.517,4.32,2.85,ml,0,67.4,,0.102,ci,ci3032596,2016-02-10T00:24:28.191Z,"39km NE of Big Bear City, California",earthquake,,40.728,,17,reviewed,ci,ci
1992-07-01T06:16:56.640Z,35.677,-117.608,2.424,4.51,ml,0,115.8,,0.212,ci,ci3032594,2016-02-10T07:33:22.814Z,"9km NE of Ridgecrest, California",earthquake,,0.139,,35,reviewed,ci,ci
1992-07-01T06:14:37.960Z,34.19,-116.806,3.51,2.9,mc,0,64.7,,0.157,ci,ci3032592,2016-02-10T18:07:57.055Z,"9km SSE of Big Bear City, California",earthquake,,0.059,,79,reviewed,ci,ci
1992-07-01T06:12:10.090Z,34.441,-116.496,0.05,2.52,mc,0,120,,0.09,ci,ci3032591,2016-02-10T11:08:48.533Z,"37km N of Yucca Valley, California",earthquake,,0.777,,24,reviewed,ci,ci
1992-07-01T05:59:05.810Z,34.057,-116.369,0.282,2.82,mc,0,53.2,,0.157,ci,ci3032582,2016-02-10T04:01:53.881Z,"9km SE of Yucca Valley, California",earthquake,,0.859,,59,reviewed,ci,ci
1992-07-01T05:58:44.750Z,34.268,-116.452,5.702,2.6,mc,0,72.8,,0.164,ci,ci3088725,2016-02-10T21:47:33.192Z,"17km N of Yucca Valley, California",earthquake,,4.238,,69,reviewed,ci,ci
1992-07-01T05:56:46.100Z,34.057,-116.37,0.192,2.7,mc,0,53.2,,0.141,ci,ci3032580,2016-02-10T04:01:52.475Z,"9km SE of Yucca Valley, California",earthquake,,0.674,,40,reviewed,ci,ci
1992-07-01T05:51:32.200Z,35.679,-117.612,4.894,2.67,mc,0,110.2,,0.174,ci,ci3088822,2016-02-10T18:07:52.110Z,"9km NE of Ridgecrest, California",earthquake,,26.578,,61,reviewed,ci,ci
1992-07-01T05:43:56.670Z,34.019,-116.351,0.703,3.29,ml,0,44.2,,0.242,ci,ci3032868,2016-02-10T07:33:20.118Z,"13km SE of Yucca Valley, California",earthquake,,0.321,,21,reviewed,ci,ci
1992-07-01T05:43:26.750Z,34.017,-116.352,0.965,2.93,mc,0,37.4,,0.233,ci,ci3032576,2016-02-10T14:34:40.604Z,"13km SE of Yucca Valley, California",earthquake,,0.257,,91,reviewed,ci,ci
1992-07-01T05:24:14.380Z,34.021,-116.349,0.721,2.91,ml,0,40.9,,0.186,ci,ci3032568,2016-02-10T14:34:34.242Z,"13km SE of Yucca Valley, California",earthquake,,0.332,,21,reviewed,ci,ci
1992-07-01T05:18:29.800Z,34.052,-116.39,-0.997,3.15,ml,0,38.4,,0.245,ci,ci3032567,2016-02-10T07:33:18.708Z,"8km SSE of Yucca Valley, California",earthquake,,0.749,,23,reviewed,ci,ci
1992-07-01T05:12:03.780Z,34.1548333,-116.4525,5.787,2.75,mc,8,150,0.1178,0.12,ci,ci3088636,2016-04-02T15:13:10.171Z,"5km NNW of Yucca Valley, CA",earthquake,0.78,31.61,,32,reviewed,ci,ci
1992-07-01T05:08:31.770Z,34.158,-116.423,-1.125,2.96,mc,0,41,,0.19,ci,ci3032560,2016-02-10T14:34:32.839Z,"5km N of Yucca Valley, California",earthquake,,0.369,,79,reviewed,ci,ci
1992-07-01T05:04:57.940Z,34.006,-116.374,-0.361,2.61,mc,0,42.1,,0.172,ci,ci3032558,2016-02-10T07:33:17.292Z,"13km ENE of Desert Hot Springs, California",earthquake,,0.914,,46,reviewed,ci,ci
1992-07-01T05:01:45.190Z,35.132,-116.835,-0.415,2.93,ml,0,92.7,,0.207,ci,ci3032556,2016-02-10T00:24:19.862Z,"20km SW of Fort Irwin, California",earthquake,,0.776,,18,reviewed,ci,ci
1992-07-01T04:49:07.670Z,34.602,-116.625,2.104,2.66,mc,0,89.4,,0.215,ci,ci3115182,2016-02-10T11:08:44.704Z,"36km ENE of Lucerne Valley, California",earthquake,,0.512,,63,reviewed,ci,ci
1992-07-01T04:43:53.960Z,34.18,-116.804,1.89,3.61,ml,0,34,,0.179,ci,ci3032551,2016-02-10T00:24:18.492Z,"10km SSE of Big Bear City, California",earthquake,,0.146,,27,reviewed,ci,ci
1992-07-01T04:31:43.960Z,35.011,-116.958,2.521,2.73,mc,0,61.8,,0.173,ci,ci3032547,2016-02-10T11:08:42.190Z,"14km NNE of Barstow, California",earthquake,,0.325,,56,reviewed,ci,ci
1992-07-01T04:24:14.240Z,34.001,-116.365,-0.147,2.7,mh,0,46.1,,0.29,ci,ci3088564,2016-04-02T18:21:28.386Z,"13km ENE of Desert Hot Springs, CA",earthquake,,0.562,,0,reviewed,ci,ci
1992-07-01T04:17:01.810Z,34.568,-116.441,3.786,2.77,mc,0,73.8,,0.138,ci,ci3032541,2016-02-10T14:34:28.549Z,"31km WSW of Ludlow, California",earthquake,,6.501,,50,reviewed,ci,ci
1992-07-01T04:11:42.570Z,34.566,-116.548,3.724,2.61,mc,0,53.7,,0.185,ci,ci3032540,2016-02-09T20:41:33.929Z,"40km WSW of Ludlow, California",earthquake,,0.457,,28,reviewed,ci,ci
1992-07-01T04:09:18.420Z,34.32,-116.413,-0.328,2.96,mc,0,64.1,,0.16,ci,ci3032539,2016-02-10T00:24:16.975Z,"23km NNW of Joshua Tree, California",earthquake,,0.485,,53,reviewed,ci,ci
1992-07-01T04:08:07.200Z,34.97,-116.945,3.211,2.67,mc,0,61.6,,0.147,ci,ci3191250,2016-02-10T18:07:42.159Z,"11km NE of Barstow, California",earthquake,,0.464,,31,reviewed,ci,ci
1992-07-01T04:07:50.510Z,34.04,-116.92,3.817,2.55,mc,0,63.8,,0.134,ci,ci3032537,2016-02-09T20:41:31.541Z,"11km E of Yucaipa, California",earthquake,,0.2,,40,reviewed,ci,ci
1992-07-01T04:01:28.290Z,34.206,-116.817,1.983,2.59,mc,0,67.9,,0.133,ci,ci3032533,2016-02-10T21:47:26.728Z,"7km SSE of Big Bear City, California",earthquake,,0.242,,56,reviewed,ci,ci
1992-07-01T03:48:40.110Z,34.397,-116.496,11.292,2.58,mc,0,209.3,0.0733,0.215,ci,ci3032527,2016-02-09T20:41:28.450Z,"32km N of Yucca Valley, California",earthquake,,3.414,,33,reviewed,ci,ci
1992-07-01T03:42:08.070Z,34.081,-116.369,2.382,2.75,ml,0,59.9,,0.233,ci,ci3032525,2016-02-10T07:33:11.228Z,"7km ESE of Yucca Valley, California",earthquake,,0.24,,16,reviewed,ci,ci
1992-07-01T03:39:25.100Z,34.13,-116.772,9.55,2.86,mc,0,43.3,,0.177,ci,ci3032524,2016-02-10T04:01:44.914Z,"16km SSE of Big Bear City, California",earthquake,,0.462,,79,reviewed,ci,ci
1992-07-01T03:25:29.710Z,34.114,-116.976,2.514,2.86,mc,0,68.8,,0.104,ci,ci3088544,2016-02-10T14:34:24.296Z,"11km NE of Yucaipa, California",earthquake,,0.22,,54,reviewed,ci,ci
1992-07-01T03:24:58.270Z,34.113,-116.97,2.714,2.68,mc,0,48.7,,0.084,ci,ci3032520,2016-02-10T18:07:37.286Z,"11km NE of Yucaipa, California",earthquake,,0.22,,73,reviewed,ci,ci
1992-07-01T03:18:00.920Z,33.999,-116.35,0.425,2.62,mc,0,49.1,,0.189,ci,ci3088521,2016-02-10T00:24:09.363Z,"15km ENE of Desert Hot Springs, California",earthquake,,0.52,,41,reviewed,ci,ci
1992-07-01T03:17:01.040Z,34.078,-116.366,-0.001,2.82,mc,0,81.4,,0.186,ci,ci3088511,2016-02-10T18:07:35.870Z,"7km ESE of Yucca Valley, California",earthquake,,0.902,,62,reviewed,ci,ci
1992-07-01T03:06:07.590Z,34.034,-116.318,3.61,2.54,mc,0,66.1,,0.138,ci,ci3032511,2016-02-09T20:41:21.351Z,"11km S of Joshua Tree, California",earthquake,,0.429,,24,reviewed,ci,ci
1992-07-01T03:02:42.300Z,33.862,-116.326,3.541,2.73,mc,0,69.5,,0.189,ci,ci3032509,2016-02-10T00:24:08.055Z,"8km NE of Thousand Palms, California",earthquake,,0.398,,41,reviewed,ci,ci
1992-07-01T02:59:31.900Z,34.543,-116.541,3.282,2.61,mc,0,60.3,,0.163,ci,ci3032508,2016-02-10T04:01:43.547Z,"40km WSW of Ludlow, California",earthquake,,0.99,,18,reviewed,ci,ci
1992-07-01T02:56:55.490Z,34.018,-116.339,3.715,2.64,mc,0,43.7,,0.195,ci,ci3032505,2016-02-10T21:47:22.948Z,"13km S of Joshua Tree, California",earthquake,,0.231,,33,reviewed,ci,ci
1992-07-01T02:48:12.700Z,34.243,-116.435,-1.092,2.87,mc,0,61.2,,0.21,ci,ci3032903,2016-02-10T04:01:41.128Z,"14km N of Yucca Valley, California",earthquake,,0.803,,48,reviewed,ci,ci
1992-07-01T02:48:02.650Z,34.241,-116.434,2.33,2.84,mc,0,80.5,0.08385,0.12,ci,ci3032902,2016-02-10T18:07:32.044Z,"14km N of Yucca Valley, California",earthquake,,0.675,,40,reviewed,ci,ci
1992-07-01T02:47:31.910Z,34.081,-116.708,1.285,2.67,mc,0,37.6,,0.204,ci,ci3032901,2016-02-09T20:41:17.933Z,"12km WNW of Morongo Valley, California",earthquake,,0.258,,47,reviewed,ci,ci
1992-07-01T02:46:27.090Z,34.644,-116.515,5.093,2.9,ml,0,58.2,,0.22,ci,ci3032499,2016-02-10T14:34:18.540Z,"34km WSW of Ludlow, California",earthquake,,,,12,reviewed,ci,ci
1992-07-01T02:42:36.410Z,34.0188333,-116.8808333,17.747,2.53,mc,49,34,,0.32,ci,ci3032497,2016-04-02T02:19:52.988Z,"10km N of Banning, CA",earthquake,0.63,1.08,,52,reviewed,ci,ci
1992-07-01T02:40:10.920Z,34.317,-116.454,7.582,2.8,mc,0,98.3,,0.13,ci,ci3032496,2016-02-10T21:47:21.275Z,"23km N of Yucca Valley, California",earthquake,,1.864,,62,reviewed,ci,ci
1992-07-01T02:38:00.420Z,31.5971667,-114.0043333,5.961,2.67,mc,6,332,1.062,0.59,ci,ci3032494,2016-04-01T23:03:15.175Z,"115km SE of Estacion Coahuila, B.C., MX",earthquake,10.31,31.61,,7,reviewed,ci,ci
1992-07-01T02:31:34.380Z,34.02,-116.351,-0.135,2.77,mc,0,75.9,,0.22,ci,ci3032492,2016-02-10T14:34:17.191Z,"13km SE of Yucca Valley, California",earthquake,,0.614,,43,reviewed,ci,ci
1992-07-01T02:29:45.220Z,34.031,-116.881,19.301,3.26,ml,0,30.1,,0.195,ci,ci3032490,2016-02-10T11:08:33.755Z,"12km N of Banning, California",earthquake,,0.246,,23,reviewed,ci,ci
1992-07-01T02:26:20.950Z,34.613,-116.619,5.029,2.65,mc,0,68.6,,0.208,ci,ci3032489,2016-02-10T00:24:04.613Z,"37km ENE of Lucerne Valley, California",earthquake,,,,43,reviewed,ci,ci
1992-07-01T02:24:01.380Z,34.397,-116.457,0.502,3.45,ml,0,60.8,,0.194,ci,ci3032488,2016-02-10T00:24:03.321Z,"32km N of Yucca Valley, California",earthquake,,0.375,,24,reviewed,ci,ci
1992-07-01T02:16:45.550Z,34.92,-116.883,-1.009,2.76,mc,0,63.9,,0.184,ci,ci3032486,2016-02-10T07:33:06.078Z,"13km E of Barstow, California",earthquake,,0.87,,43,reviewed,ci,ci
1992-07-01T02:14:47.230Z,34.99,-116.949,3.751,2.53,mc,0,62,,0.261,ci,ci3032484,2016-02-10T00:24:01.833Z,"12km NNE of Barstow, California",earthquake,,0.526,,39,reviewed,ci,ci
1992-07-01T02:12:44.810Z,34.085,-116.425,4.709,2.63,mc,0,59.6,,0.167,ci,ci3032483,2016-02-10T11:08:30.299Z,"3km SSE of Yucca Valley, California",earthquake,,21.54,,39,reviewed,ci,ci
1992-07-01T02:10:47.830Z,34.311,-116.444,4.866,2.58,mc,0,47.9,,0.221,ci,ci3088400,2016-02-10T00:24:00.549Z,"22km N of Yucca Valley, California",earthquake,,2.651,,44,reviewed,ci,ci
1992-07-01T01:54:28.910Z,34.6238333,-116.6663333,-1.11,2.9,mc,71,57,,0.34,ci,ci3032473,2016-02-10T21:47:17.043Z,"34km NE of Lucerne Valley, California",earthquake,0.45,1.01,,77,reviewed,ci,ci
1992-07-01T01:43:34.310Z,34.433,-116.4808333,-0.873,3.12,ml,94,70,,0.49,ci,ci3032466,2016-04-01T23:03:13.775Z,"36km N of Yucca Valley, CA",earthquake,0.64,1.18,,19,reviewed,ci,ci
1992-07-01T01:25:03.050Z,34.5925,-116.626,-0.828,2.77,ml,54,49,,0.19,ci,ci3033149,2016-04-02T15:09:23.578Z,"35km ENE of Lucerne Valley, CA",earthquake,0.36,0.73,,15,reviewed,ci,ci
1992-07-01T01:14:38.660Z,35.116,-117.05,4.627,2.95,ml,0,77.4,,0.25,ci,ci3032456,2016-02-09T20:41:05.351Z,"24km N of Barstow, California",earthquake,,5.295,,8,reviewed,ci,ci
1992-07-01T01:09:47.130Z,34.5968333,-116.6223333,3.474,2.8,mh,32,109,,0.19,ci,ci12180911,2016-02-10T18:07:24.264Z,"36km ENE of Lucerne Valley, California",earthquake,0.42,0.73,,0,reviewed,ci,ci
1992-07-01T01:08:56.920Z,34.7731667,-116.0993333,4.481,3.16,ml,20,109,,0.15,ci,ci3032455,2016-04-01T19:48:49.520Z,"8km NE of Ludlow, CA",earthquake,0.46,17.53,,20,reviewed,ci,ci
1992-07-01T01:05:33.560Z,34.4686667,-116.4971667,-1.414,2.66,ml,41,57,,0.3,ci,ci3034747,2016-04-02T08:43:30.399Z,"39km NE of Big Bear City, CA",earthquake,0.58,1.21,,15,reviewed,ci,ci
1992-07-01T00:56:51.100Z,34.607,-116.604,2.184,2.71,mc,0,99.6,,0.233,ci,ci3032451,2016-02-10T04:01:29.164Z,"38km ENE of Lucerne Valley, California",earthquake,,0.391,,50,reviewed,ci,ci
1992-07-01T00:51:11.850Z,34.637,-116.5,3.484,2.86,mc,0,59.3,,0.272,ci,ci3032447,2016-02-10T04:01:27.219Z,"32km WSW of Ludlow, California",earthquake,,0.597,,51,reviewed,ci,ci
1992-07-01T00:39:21.640Z,34.1898333,-116.7938333,-1.797,3.31,ml,46,56,,0.14,ci,ci3032445,2016-04-01T23:03:53.934Z,"9km SSE of Big Bear City, CA",earthquake,0.23,0.63,,24,reviewed,ci,ci
